source,product_name,rating,review_title,review_text,review_url,date
trustpilot,Notion,1,"Deceptive Billing, Terrible Support, and Zero Accountability – Avoid Notion!","I’m writing this review to warn others about Notion’s deceptive billing practices, inaccessible customer service, and complete lack of accountability. What started as a simple subscription downgrade request turned into a months-long nightmare that left me financially strained and deeply frustrated. If you’re considering Notion, think twice—their app might be sleek, but their customer service is a disaster.
Here’s what happened: I signed up for Notion’s premium plan but quickly realized the app didn’t offer the features I needed. I hadn’t used it in over two months, so on March 13, 2025, I emailed their support team to downgrade my account to the free plan, as their emails had stated I’d lose premium access if payment failed. I was fine with that—I just wanted out of the subscription. Instead of honoring my request, Notion kept trying to charge me. On March 18, 2025, the second funds hit my account, they deducted the payment—despite my clear instructions to downgrade.
I immediately requested a refund, explaining that I’m unemployed and needed the money for a specialist medical appointment that day. Because of Notion’s actions, I had to borrow money from my son to cover the cost, adding stress to an already difficult situation. Their response? A canned email from “the representative” (who, by the way, is just a Campus Ambassador, not even a proper support rep—more on that later), citing a 3-day refund window and refusing to help. The invoice they charged me for was issued on February 22, 2025, but I’d already requested a downgrade on March 13, well before the payment was taken. They ignored that completely.
It gets worse. Notion’s emails are contradictory and misleading. I have a screenshot of an email stating it was their “last attempt” to process payment, but the representative later claimed they can retry up to 8 times over a month—a direct contradiction. He also mentioned an unpaid invoice from January 22, 2025, but I’ve searched my inbox, spam, and trash—there’s ",https://www.trustpilot.com/reviews/67e1a8ad9b41271e08977b23,2025-03-24T20:47:09.000Z
trustpilot,Notion,1,HARD TO USE,"HARD TO USE
was absolutely loving the app until I added a page then my other pages deleted I couldn't get them back and it took my an hour to create them I tried to put them into another page and it also didn't work its very hard to use dosnet make sense wanted to rip out all my hair never use it unless you want to cry please do not use!",https://www.trustpilot.com/reviews/67e0bc789a6394045ac13918,2025-03-24T03:59:20.000Z
trustpilot,Notion,1,Really bad,"Really bad! doesnt let you delete blocks and re use them
Very greedy company!

its a scam bassicly and will waist allot of your precious time

do yourself a favor and stay far away from this garbage",https://www.trustpilot.com/reviews/67e03dde0b13ae9797b76a05,2025-03-23T18:59:10.000Z
trustpilot,Notion,1,Expensive,"Expensive, sluggish UI on iPad, need to make it better",https://www.trustpilot.com/reviews/67dd0fb0ee644b597141d0d4,2025-03-21T09:05:20.000Z
trustpilot,Notion,2,they prefer losing a former happy client for a ridiculous extra profit of 120 bucks!,"I really loved using Notion in the past. But now they want to charge me the double amount for an extra seat that I never booked nor confirmed.
Customer support seems to stubbornly insist on whatever policies, that they can not take out the incorrectly billed seat.
Obviously they prefer losing a former happy client for a ridiculous extra profit of 120 bucks.
Very disappointing business practice though...
I am out! Do not recommend!!",https://www.trustpilot.com/reviews/67db2f021c9187b2b4514b58,2025-03-19T22:54:26.000Z
trustpilot,Notion,1,Forces AI down your throat,"Forces AI down your throat.
i DONT WANT an AI to pop up at the press of a spacebar, and YOU CANT TURN IT OFF easily unless you are a paying customer! ridicolous!",https://www.trustpilot.com/reviews/67da88e304a6af052bd23730,2025-03-19T11:05:39.000Z
trustpilot,Notion,1,I am surprised by the restrictions you…,I am surprised by the restrictions you impose on users to unfairly increase the number of subscriptions that we do not need.,https://www.trustpilot.com/reviews/67d80fc3c535d04d8f0e7b4d,2025-03-17T14:04:19.000Z
trustpilot,Notion,1,Sooooo slow support,"I have been waiting for 2 weeks and they have not still solve my issue. This is so frustrating.
They have a really amazing product but the support is terrible.",https://www.trustpilot.com/reviews/67c698939e58fda7d3487c7e,2025-03-04T08:07:15.000Z
trustpilot,Notion,1,"SCAM! FLAWED, EXPENSIVE, LOW-TIER PLATFORM","By far the worst of all productivity platform I used by a large margin. Most of the time I can't even login due to error.

Against my better judgement, I spent $240 for subscription for two reasons. My partner wanted to use this trash (she no longer does) and the free version won't allow us to make changes whatsoever.

I'll reach out to support and get refund but I doubt I'll hear anything back.",https://www.trustpilot.com/reviews/67c5c24819b5a20fc731c402,2025-03-03T16:52:57.000Z
trustpilot,Notion,1,Scammers - Stay Away!!,"Absolute scumbags, don't give them your money!

I had a Plus Plan and shared two boards with my husband who has a free plan. Without any notice, Notion added my husband as a member to my personal account and doubled the Plus Plan charge. Not only that they double-charged me for two people, but they also added an extra charge for the plan changes that they implemented themselves!!
I didn't have a clue about any of this until I saw my bank balance - they don't notify you of any extra charges or account changes.

I sent them an email and I could see they opened it straight away (I have an email tracker) but dragged their feet with a delayed response, hoping they could use the 3-day deadline excuse for not refunding me.

Luckily, my card company could see immediately they are scammers and (after I provided all the evidence) they refunded me straight away.

Companies like this need to burn in hell.",https://www.trustpilot.com/reviews/67b8852143eecc38d2ff2bed,2025-02-21T15:52:33.000Z
trustpilot,Notion,1,SLOW SLOW and SLOWER..,"SLOW SLOW and SLOWER... UNUSABLE
When Notion started it was great. But think they are victim of their own success... Notion has become unusable because it is so damn SLOW. Pages take ages to load and when you paste images for example... sometime it simply does't work or respond... So I asked to Notion AI ""Why is Notion so slow"" ... The AI didn't respond either...useless",https://www.trustpilot.com/reviews/67abde46ed410ff4b1dafa36,2025-02-12T01:33:26.000Z
trustpilot,Notion,1,I’m very disappointed with Notion’s…,"I’m very disappointed with Notion’s refund policy. I accidentally added a member to my annual subscription and contacted support, but they refused a refund because I didn’t reach out within 3 days.

What’s frustrating is their policy allows 30 days to request refunds for annual subscriptions, yet this doesn’t apply to accidental member additions. This inconsistency is unfair, especially for an honest mistake. I find their approach rigid and lacking understanding toward users. Greater flexibility could have avoided this poor experience.

Additionally, they could have been more transparent at the time of renewal about the cost of using their AI features, which were free during the first year.

Due to these issues, I will not be renewing my subscription after my current annual period ends.",https://www.trustpilot.com/reviews/67965120694600e59c99e64f,2025-01-26T17:13:36.000Z
trustpilot,Notion,1,Warning,"Warning! Exercise extreme caution before considering this service. Based on multiple user experiences, the company has demonstrated a concerning pattern of continuing to process unauthorized withdrawals from customer accounts even after explicit cancellation requests have been submitted. Adding to these serious concerns, their customer support system appears to be completely unresponsive, making it virtually impossible to resolve any issues or disputes that arise.

In a recent and particularly troubling incident, they processed an unauthorized withdrawal of $770 from my account without any prior notification or consent. Given these predatory practices and the complete lack of accountability, it is clear that this operation does not meet the basic standards of a legitimate business entity. Potential customers should be aware of these significant risks to protect their financial security.",https://www.trustpilot.com/reviews/6786f4f8a17ac55b96843762,2025-01-15T01:36:24.000Z
trustpilot,Notion,1,Won't allow us to cancel after paying…,Won't allow us to cancel after paying annual. Most companies pro rata refund. Not notion. 1 star.,https://www.trustpilot.com/reviews/6780a10b6dc0ea5134559d84,2025-01-10T06:24:43.000Z
trustpilot,Notion,1,Warning,"Warning! Do not Pay for this shit, they will continue making withdrawals from your account after you cancel and it is impossible to get in touch with them.
Yesterday they withdrew 770USD from my account. It is not a serious company",https://www.trustpilot.com/reviews/6773fa0e783e40699912ee3e,2024-12-31T16:05:02.000Z
trustpilot,Notion,1,DO NOT USE for any sensitive material,"DO NOT USE for any sensitive material! All of my data has been completely wiped. Hours upon hours of work all gone. Support could not care less either. While this app seems fun to use, do not store anything on there you are not okay with losing.",https://www.trustpilot.com/reviews/67733fdb4102bceefd308505,2024-12-31T02:50:35.000Z
trustpilot,Notion,1,Site doesn't work most of the time,"Site doesn't work most of the time. I'm using notion since 2020 I guess. Still can't make it my primary note taking app. Why? Cause there are millions of issues with the site.
Even now I've sat down for a deep productive work. So decided to plan my thesis work. And voila. Notion not working. / doesn't bring any component menu. Page option button not working. Cannot drag gallery items. Cannot drag table items. And the list continues.

This is it. I quit notion. Stupid app with no consistent interface.",https://www.trustpilot.com/reviews/6770601466a0278ff4e132e5,2024-12-28T22:31:16.000Z
trustpilot,Notion,1,"Received Change Email Address Code, But Don't Have a Notion Account","I just received a change email address verification code from Notion. I've never heard of Notion, nor do I have an account with them. It's the weekend therefore I will have to wait to reach out to them. I even searched my email history and have zero emails from Notion apart from this one today December 21, 2024. This is scary troubling as either it's a phishing scam or someone is using my email address.",https://www.trustpilot.com/reviews/67673b8766a4fc8f12096c70,2024-12-22T00:04:55.000Z
trustpilot,Notion,1,Bugs Bugs Bugs,,https://www.trustpilot.com/reviews/67654ba01d05592fb6e8dbd0,2024-12-20T12:49:04.000Z
trustpilot,Notion,1,don't subscribe with them - they will restrict access,"Because I was travelling and forgot to cancel my subscription, notion is keeping my

Of course, they will reply with some corporate cringe below here probably but one thing is certain. I asked them to unlock my spaces to AT LEAST get the data out and they don't want

Basically, they keep my business-critical content at ransom. Absolutely despicable. WIll move to another PM tool and never go back.",https://www.trustpilot.com/reviews/674eb4d138d14beda30c5e1c,2024-12-03T09:35:45.000Z
trustpilot,Notion,1,Customer Satisfaction,"As a dedicated user of Notion, I am deeply dissatisfied with their response to a legitimate refund request concerning mistakenly added workspace members. Despite providing ample justification and acting promptly upon realizing the issue, Notion declined our request, hiding behind a rigid 72-hour policy.
Their refusal to issue a refund disregards the exceptional circumstances we outlined, including the lack of activity from the mistakenly added members and the delayed awareness of charges due to limited notification methods. This approach is not only inflexible but also inconsistent with the customer-focused image they portray.
We expected a more understanding and solution-oriented response, especially as loyal users. Unfortunately, this experience has left us questioning Notion's commitment to customer satisfaction and goodwill.",https://www.trustpilot.com/reviews/6745e0e66cd85c40be653354,2024-11-26T16:53:26.000Z
trustpilot,Notion,1,Bad experience with billing,,https://www.trustpilot.com/reviews/67456dd67321636e302c77c3,2024-11-26T08:42:30.000Z
trustpilot,Notion,1,Disappointed with Notion’s Inflexible Refund Policy: A Call for Better Customer Support,"As the CEO of a company that has relied on Notion as an integral part of our operations, I must express my profound disappointment with their handling of our refund request. Despite providing detailed evidence that additional members were mistakenly added to our workspace and subsequently removed, Notion has refused to issue a refund, citing rigid and inflexible policies.

While we respect the terms outlined on their Plans and Pricing page, their approach fails to consider the good faith efforts we made to rectify the mistake promptly. We only became aware of the charges upon reviewing our credit card statement, a delay caused by their lack of proactive notification mechanisms. Their refusal to accommodate such genuine situations raises serious concerns about customer service and satisfaction.

As a long-standing subscriber, we expected better support and understanding from Notion. We hope this feedback prompts them to reconsider their policies and adopt a more empathetic approach to addressing customer concerns.",https://www.trustpilot.com/reviews/6743833c76ef835979fee748,2024-11-24T21:49:16.000Z
trustpilot,Notion,1,"Originally a great product, now forces you to engage their AI and uses the 'free' platform to extort users","Whilst we originally had very high hopes for this product, and used it well professionally and personally for nearly two years, it has declined rapidly into a platform that force-feeds you the usage of a really lacklustre AI, that then offer a free platform that's seemingly purposely built to bait you into paying by unexpectedly locking all of your data in read-only until you do.

The AI features have been added to more and more parts of the UI over time, to the point where it was put in where other UI elements used to be, resulting in frequent accidental clicks due to muscle memory. This then immediately starts the AI engaging with you, which a) means your data is now shared with it, and b) you're dragged off what you were doing, for a most likely incorrect answer. They also removed the option to disable the AI from the free and even paid plans, for some odd reason, and now you have to jump through hoops with their support platform.

As for the free plan. It is free for collaborative use as long as you use less than 1000 'blocks', however, as of recently;
They removed the ability to tell how many blocks are used - seemingly to bait people into using them and ending up in this stalemate position.

They allow people to delete items to free up blocks, but only until they hit this (newly invisible) quota, then they lock their data read-only until you pay.

They give no credit to any user in this situation also having paid workspaces and wanting to keep different sets of data separated. Eg we pay hundreds per year for my wife and I to have one workspace with unlimited, but we use that for our professional projects, so used a free one for our house activities like tasks and shopping lists. Same users, just a different workspace.

They implemented an auto-delete feature for trashed items where the UI says old items will be deleted, but items trashed before that date actually don't get deleted.

They don't have a 'empty trash' button, so users have to painstakingly manuall",https://www.trustpilot.com/reviews/672be322c1307b3f67aa4d3e,2024-11-06T23:44:02.000Z
trustpilot,Notion,2,Its ok to use but when it comes to…,"Its ok to use but when it comes to renewing, and you want to downgrade you literally can't until you pay the bill for the a.i that you are trying to downgrade from. If you try to remove the a.i first it says 'pay your invoice first' - a circlular loop of hopelessness that has just seen me pay for a year for something I don't want just so I can have the basic notion. Five a.i generated generic emails from them none of them understanding what was happening and just telling me to remove the a.i from my account. I explained it wouldn't let me till I paid the bill (that included the next year of a.i). Awaiting a refund of £100 - fingers crossed. now looking at other solutions.",https://www.trustpilot.com/reviews/6725336e959564c35a1de97b,2024-11-01T22:00:46.000Z
trustpilot,Notion,1,Bad customer service and deceptive billing,"Their entire app is setup in a way that's confusing, so be on guard they don't keep charging your ""workspace"" even if you no longer have an account. It's deceptive. Their customer service is condescending and not very helpful.",https://www.trustpilot.com/reviews/671fcbd20613aef5389ad70c,2024-10-28T19:37:22.000Z
trustpilot,Notion,1,Terrible customer service,"Terrible customer service. They make it very easy to accidently upgrade to expensive business plan with single misclick which charges your card immediately. Customer service is then very slow to respond and incompetent and refuse to give back full refund.
Would be a good platform if customer service was not terrible",https://www.trustpilot.com/reviews/6706900e28aab4b09f43bdb1,2024-10-09T16:15:42.000Z
trustpilot,Notion,1,Recently,"Recently, I’ve been trying to cancel my membership and switch to the free version since I no longer wanted to pay for the subscription. However, I’m unable to remove my card, and they’ve charged me through an automatic deduction. When I reached out via email to request a refund, they claimed they couldn’t process it because it’s been more than three days since the invoice. But it’s their fault for taking too long to respond, and I have the receipts and everything showing how long they took. Now I’m stuck in this situation, even though it’s not my mistake. Their customer service is terrible.

If you want to see them or have a look at them I am open to showing it to you guys :)) screw notion",https://www.trustpilot.com/reviews/66f8a5bca5bacba6540ab7d1,2024-09-29T02:56:28.000Z
trustpilot,Notion,1,A dream that became a nightmare,"When I first subscribed to Notion, I realized that they were not honest with pricing. They were showing prices without taxes and suddenly I discovered extra charges for VAT.
Almost one year later, when it was about to renew, I discovered that the plan I have cost much more!
I searched more on the relevant section and I discovered other invoices issued later, whitout any warning.
I finlaty understood , that I had mistakenly activated some extra memers, due to a very delicate distinction between memebrs and quests. When I activated those extra memebrs, I thought it was free. They did not notify me but they charged my card whithout any warning!
Looking at internet discussion and forums, there many people that had the same experience!",https://www.trustpilot.com/reviews/66db1d1dbbd63c711eb111f8,2024-09-06T17:17:49.000Z
trustpilot,Notion,1,Account is blocked,Accounts are blocked based on geographic location,https://www.trustpilot.com/reviews/66db07fa48ff4c964173c27a,2024-09-06T15:47:38.000Z
trustpilot,Notion,1,Scammer Company,"In my bank history, I saw a $80 charge for notion. On August 20, I wrote to notion about the issue and asked them to cancel all subscriptions on my card. This time, on September 1, I received an invoice of around 120 dollars.

They did not cancel my card and did not help me with my support. I couldn't avoid their scam until I canceled my credit card from my bank and changed the number. No customer satisfaction or proper communication, they just take as much money as they can. Never trust, you can find many similar and better applications.

They caused me to lose more than $200 in total.",https://www.trustpilot.com/reviews/66d4843be1f70022dfded7f5,2024-09-01T17:11:55.000Z
trustpilot,Notion,1,The most discriminatory company,"I made a mistake 3 years ago when I decided to buy a subscription and support the developers. Now I have been living in Europe for a long time and pay with a European card, but because I once paid with a Russian card, they will take away my recently paid subscription and all my data. Think about supporting them, because sooner or later it may come back to bite you.",https://www.trustpilot.com/reviews/66d426f86b8e0ab9ab74dcf2,2024-09-01T10:34:00.000Z
trustpilot,Notion,1,Notion deletes accounts by nationality,"Notion decided to delete all accounts and data (!), including free ones, of Russian users due to “sanctions”, which, by the way, do not limit the distribution of free software.

This perfectly characterizes the company and its management.

Think well before using Notion, maybe next time they will stop liking your nationality.

I'm switching to a local open-source alternative and will never touch Notion again, even when they come back with an apology.",https://www.trustpilot.com/reviews/66cd8b289c4dee343fc5a61b,2024-08-27T10:15:36.000Z
trustpilot,Notion,1,They totally ripped us off!!,They totally ripped us off!!! My partner accidentally added users when trying to share documents. They had no understanding so we had to pay 5 times the bill that we should have had for a whole year! No consideration from their customer service!,https://www.trustpilot.com/reviews/66c9e180a21b756d3f5c83a6,2024-08-24T15:34:56.000Z
trustpilot,Notion,1,if you need to use it as task manager i…,if you need to use it as task manager i dont recommend it. i created all my docs and created teamspace and then it said i need to upgrade to use further. i didnt use it a lot but compare to trello for task management it sucks.,https://www.trustpilot.com/reviews/66c41a84875d42bccde49fe4,2024-08-20T06:24:36.000Z
trustpilot,Notion,1,They make it impossible to unsubscribe…,"They make it impossible to unsubscribe from their marketing emails. Have been trying for more than 3 weeks to get unsubscribe one of our ex-employees. Unsubscribe links do not work, customer support is helpless and useless.",https://www.trustpilot.com/reviews/66bf80fcf7dcaca1a5240bd2,2024-08-16T18:40:28.000Z
trustpilot,Notion,1,All my data is gone,"not reliable, you may lost all your data and there is no help from support they told me ask another person to invite you to the project and still it didnt help. I will never use online cloud based service for my notes . prefer to keep it local and safe .",https://www.trustpilot.com/reviews/66a614224ddd5d92556c7979,2024-07-28T11:49:22.000Z
trustpilot,Notion,1,Disappointed,"Disappointed! Extremely Disappointed!

I changed companies recently and I noticed that my notion was associated to my previous company email by mistake and I cannot change to the new one. I asked for support, I got a reply with the required information and I sent the information I could - 10 DAYS have passed and not a single word - nothing - not that we are working on it or the information is not valid please send something valid...but no reply at all...and I mentioned on the first email 13 days ago that it was urgent and still nothing.
Stay away from them...I am being made hostage with my own information that I wrote in their app and I am desparate need and I don't any reply. Extremely disappointed service and I was a paid user...so it doesn't matter paid or free you will get treated like the bottom of the barrel and with no reply...at all! STAY AWAY.",https://www.trustpilot.com/reviews/66a5153110c0c751cce1ed06,2024-07-27T17:41:37.000Z
trustpilot,Notion,1,I was willing to spend $10 for a…,"I was willing to spend $10 for a monthly subscription to their inferior AI for the sake of having it within Notion instead of continually going back and forth between Notion and ChatGPT.
Unfortunately, their subscription pop-ip is super unclear and I accidentally purchased an annual subscription thinking I was being offered a discount on the monthly rate. You actually have to do the math to see that the monthly rate in the box that looks as though its just a discounted monthly rate matches the box with the annual rate when multiplied by 12. There's no other indicator that, by clicking, you're agreeing to pay $96 instead of $8. And no purchase confirmation screen - one errant mouse click and I was out $96 that I can't afford right now.

On their website, Notion says that they have a 72-hour refund policy on accidental purchases in general and 30 days on purchases of any annual plan. But that requires the company to actually respond to customer service emails (which is the only way to reach them).

I emailed them immediately, and it took a day for me to receive a boiler plate response (with an incorrect assessment of my situation saying that I wanted to downgrade from an annual to a monthly plan - I was so ticked at the confusing interface and lack of any systematized way of requesting a refund that I just wanted a refund), and also saying that my request was being escalated to their finance team, but that the finance team had a ""ticket backlog"" so I might not hear back for a day or so. (I can guess why there's a ticket backlog with how confusing the purchase process is).

It's now been a full work week, and despite multiple follow ups there's been no response from this finance team. Yes, it's only been a week, but 1) $96 is a lot of money for some of us to be out for any amount of time when we didn't budget for it, 2) It's ridiculous that the matter of a simple refund needs to be ""escalated"" to a finance team at all - especially when they expound upon their ""no hassl",https://www.trustpilot.com/reviews/6691abf10f878fc25d0df029,2024-07-13T00:19:29.000Z
trustpilot,Notion,1,Absolute cowboys,"Absolute cowboys. Notion ""gifted"" my company $1000 in credit to ""try notion out."" The small print was that the credit expired after a year. We didn't use Notion. The account was wholly unused and dormant. With zero warnings, Notion quietly started charging us month after month. It took us the best part of a year to realise. They refused to refund anything other than the most recent month. Snakes.",https://www.trustpilot.com/reviews/66915bcfcb0b5b2e4c251a55,2024-07-12T18:37:35.000Z
